time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),rain_sum (mm),precipitation_hours (h),apparent_temperature_mean (°C),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm),dew_point_2m_mean (°C),relative_humidity_2m_mean (%),et0_fao_evapotranspiration_sum (mm),wind_gusts_10m_max (km/h),wind_speed_10m_mean (km/h),cloud_cover_mean (%),pressure_msl_mean (hPa),soil_moisture_0_to_7cm_mean (m³/m³),soil_moisture_7_to_28cm_mean (m³/m³),soil_temperature_0_to_7cm_mean (°C),vapour_pressure_deficit_max (kPa)
18-01-2017,21.3,27.8,15.7,0,0,0,20.4,20.5,4.75,10.6,54,4.75,34.6,9.7,0,1016.8,0.142,0.174,23.5,2.66
19-01-2017,20.6,26.8,15.2,0,0,0,20.3,19.68,4.24,12.5,62,4.24,32.4,9.1,14,1017.6,0.142,0.174,23.1,2.18
20-01-2017,21.4,28.1,15.2,0,0,0,21,20.6,4.59,11.7,58,4.59,32,8.3,0,1017.1,0.141,0.174,23.1,2.6
21-01-2017,22.1,29,15.8,0,0,0,21,20.52,5,10,50,5,36,9.8,5,1017.4,0.14,0.172,23.9,2.91
22-01-2017,23.1,29.6,16.9,0,0,0,22.3,18.66,4.73,10.8,48,4.73,28.1,8.6,29,1018.1,0.137,0.17,24.4,2.9
23-01-2017,23.6,30.1,17.1,0,0,0,23.7,20.48,4.82,13.3,55,4.82,32.4,8.3,33,1017.6,0.139,0.171,25.4,2.85
24-01-2017,22.5,29.5,16.9,0,0,0,22.1,20.92,4.89,12.3,56,4.89,33.8,9.4,7,1016.9,0.14,0.171,25,2.89
25-01-2017,22,28.6,16.2,0,0,0,21.9,20.85,4.63,12.9,59,4.63,29.9,8.9,0,1017.3,0.14,0.172,24.6,2.6
26-01-2017,21.6,26.5,18.1,0,0,0,22,9.23,2.52,14.8,66,2.52,28.1,8.2,73,1016.6,0.139,0.172,23.7,1.88
27-01-2017,22.9,28.3,17.9,0,0,0,23.8,14.05,3.15,15,63,3.15,20.9,5.6,64,1015,0.139,0.173,24.8,2.23
28-01-2017,23.5,29.7,18.1,0,0,0,24.2,18.9,4.29,14.8,60,4.29,27.4,7.3,26,1015.3,0.14,0.174,25.7,2.55
29-01-2017,23.1,29.8,18.4,0,0,0,22.9,20.91,4.69,11.3,50,4.69,22,6.9,40,1015.5,0.139,0.173,25.7,3.07
30-01-2017,22.2,30,16.1,0,0,0,20.8,21.88,5.18,8,44,5.18,24.8,8.3,14,1014.6,0.136,0.171,24.8,3.37
31-01-2017,23.5,30.8,17.3,0,0,0,23.2,21.65,4.8,10.8,49,4.8,20.9,5.9,0,1013.8,0.132,0.167,24.7,3.42
01-02-2017,24.2,31.1,18.2,0,0,0,24,21.16,5.13,12.2,50,5.13,24.8,8.1,1,1013.9,0.131,0.166,25.7,3.29
02-02-2017,24,30.5,17.4,0,0,0,23.9,21.02,5.12,13.1,54,5.12,31,9.2,5,1015.8,0.13,0.165,26.1,3.09
03-02-2017,23.3,30.4,17.3,0,0,0,23.4,21.76,4.96,12.8,56,4.96,29.5,8.1,0,1015.8,0.132,0.166,26,3.13
04-02-2017,23.6,30.6,17.5,0,0,0,22.9,22.06,5.26,10.2,46,5.26,30.2,7.8,0,1014.1,0.133,0.167,25.4,3.41
05-02-2017,22.8,30.3,15.6,0,0,0,22.6,22.18,4.95,11.6,55,4.95,24.8,7.7,0,1013.6,0.134,0.167,25.3,3.24
06-02-2017,23.9,31.1,17,0,0,0,24.2,22.02,4.75,12,51,4.75,16.9,5.3,1,1013.2,0.133,0.166,26,3.27
07-02-2017,24.5,31.2,17.8,0,0,0,24.5,22.04,5.08,11.9,48,5.08,26.6,6.6,2,1013.3,0.133,0.165,26.3,3.28
08-02-2017,24.6,31.5,18.3,0,0,0,24.3,22.15,5.28,11.6,47,5.28,28.1,7.6,0,1013.8,0.132,0.164,26.6,3.34
09-02-2017,24.6,31.6,18,0,0,0,24.4,22.23,5.23,11.2,46,5.23,20.5,6.7,0,1012.9,0.133,0.164,26.8,3.42
10-02-2017,25,31.7,18.8,0,0,0,24.3,22.25,5.77,10.9,43,5.77,27.4,9.2,0,1012,0.135,0.164,27,3.44
11-02-2017,24.4,31.1,17.9,0,0,0,22.8,22.53,6.28,9.2,41,6.28,38.2,12.1,0,1013,0.136,0.165,26.8,3.49
12-02-2017,22.8,29,17.5,0,0,0,22,22.37,5.45,11.3,49,5.45,33.1,10.7,0,1015.7,0.136,0.167,26,2.69
13-02-2017,22.8,29.5,17.1,0,0,0,22.4,22.57,5.27,12.7,56,5.27,38.2,10.9,2,1017.7,0.137,0.168,25.8,2.86
14-02-2017,23.4,30,17.1,0,0,0,23.1,22.19,5.28,12.3,53,5.28,33.8,9.2,8,1018.9,0.137,0.169,25.9,2.95
15-02-2017,23.5,30,18,0,0,0,23.4,22.05,5.2,12.9,54,5.2,34.6,8.9,5,1019,0.138,0.171,26.2,2.91
16-02-2017,23.7,30.9,16.8,0,0,0,23.4,23.1,5.42,11.7,50,5.42,31.7,8.2,0,1016.9,0.138,0.171,26.2,3.28
17-02-2017,24.1,31.4,17.5,0,0,0,23.3,23.12,5.84,11.2,48,5.84,40,10.5,0,1015.5,0.138,0.171,26,3.43
18-02-2017,24.4,31.9,17.7,0,0,0,23.6,23.15,5.78,11,46,5.78,35.6,9.5,0,1015.7,0.138,0.171,26.3,3.58
19-02-2017,24.6,32.8,17,0,0,0,23.9,23.5,5.84,10.6,48,5.84,30.6,8.7,4,1014.4,0.138,0.172,26.5,4.03
20-02-2017,25.3,34.6,17,0,0,0,24.4,23.8,5.82,8.6,41,5.82,20.2,6.9,1,1010.8,0.135,0.168,27,4.64
21-02-2017,26.3,34.5,17.8,0,0,0,25.7,23.46,5.97,9.7,38,5.97,26.6,7.5,0,1009.6,0.132,0.163,27.7,4.43
22-02-2017,26.5,34.8,19,0,0,0,26.1,23.55,6.02,10.9,40,6.02,27.4,7.7,0,1010.7,0.132,0.163,28.2,4.36
23-02-2017,27.2,34.8,22.1,0,0,0,27.2,23.67,5.86,11.2,39,5.86,22.7,6.2,0,1012.4,0.132,0.162,28.4,4.47
24-02-2017,27.3,34.7,19.8,0,0,0,26.3,23.9,6.23,9,34,6.23,26.3,7.6,0,1013.4,0.129,0.161,28.8,4.56
25-02-2017,25.3,33,19,0,0,0,23.6,24.26,6.45,7.2,34,6.45,28.8,9.5,11,1014,0.128,0.16,28.1,4.14
26-02-2017,25.1,33,17.4,0,0,0,22.8,24.68,6.83,4.5,29,6.83,34.2,10.2,2,1011.9,0.13,0.16,27.1,4.33
27-02-2017,25.5,32.8,19,0,0,0,24.2,24.5,6.16,7.7,34,6.16,34.9,7.8,21,1012.9,0.132,0.159,26.8,3.95
28-02-2017,25.6,33.8,17.6,0,0,0,24.6,24.55,6.27,8.4,39,6.27,33.8,7.8,5,1013.2,0.135,0.161,27.4,4.42
01-03-2017,26.1,33.2,18.4,0,0,0,24.9,24.55,6.34,8.4,35,6.34,29.5,8.2,46,1012.8,0.135,0.161,27.6,4.09
02-03-2017,25.8,33.5,18.1,0,0,0,24.3,24.78,6.73,7.9,36,6.73,33.8,10.3,19,1011.5,0.137,0.162,27.9,4.4
03-03-2017,26.1,33.8,19.2,0,0,0,23.2,25.34,7.45,2.3,24,7.45,38.2,11.2,35,1009,0.136,0.162,27.6,4.69
04-03-2017,25.7,33.8,17.6,0,0,0,25.1,24.81,6.19,10.6,42,6.19,31,8.9,30,1008.3,0.133,0.161,27.8,4.21
05-03-2017,26.4,33.1,19.4,0,0,0,27.8,19.94,4.98,16.6,59,4.98,27.7,8.2,45,1008.3,0.137,0.164,28.5,3.64
06-03-2017,26.9,33,20.6,0,0,0,28.2,19.52,4.99,16.5,57,4.99,32.4,8.4,16,1008,0.14,0.168,29.2,3.6
07-03-2017,26.8,32.6,21.9,0.2,0.2,1,28.3,19.72,5.21,18.1,62,5.21,42.1,11.1,16,1007.9,0.139,0.168,29.2,3.37
08-03-2017,27.1,34.3,21.5,0,0,0,27.7,24.89,6.26,13.7,52,6.26,34.6,9.3,9,1007.8,0.138,0.167,29.7,4.39
09-03-2017,26.5,34.1,20,0,0,0,27.9,23.69,5.79,15.4,57,5.79,33.5,7,63,1007.3,0.135,0.166,29.7,4.13
10-03-2017,27,33.8,21.8,0,0,0,27.3,24.77,6.62,13.7,51,6.62,43.9,11.4,36,1007.2,0.138,0.169,29.6,4.14
11-03-2017,25.4,32.3,19.8,0,0,0,23.1,25.59,7.31,5.8,30,7.31,33.5,12.1,43,1009.7,0.138,0.17,28.6,4.14
12-03-2017,24.4,31.5,17.1,0,0,0,23,25.83,6.29,6.8,35,6.29,27.7,7.9,32,1011.1,0.139,0.167,27.6,3.73
13-03-2017,26,33.2,17.9,0,0,0,25.4,25.51,6.11,9.4,37,6.11,24.8,6.6,2,1011.2,0.139,0.164,28.3,3.93
14-03-2017,26.8,31.9,20.8,0,0,0,27.5,20.56,5.35,15.1,50,5.35,32,8.4,19,1011.8,0.137,0.163,29.5,3.07
15-03-2017,26.3,31.5,21.8,0.2,0.2,2,28.2,17.9,4.53,18.4,64,4.53,36.4,9.5,41,1012.6,0.139,0.165,29.2,2.77
16-03-2017,26.5,32,22.2,3.4,3.4,2,28.3,20.4,4.78,17.3,59,4.78,25.6,6.7,29,1012,0.161,0.164,29.1,2.82
17-03-2017,25.8,32.2,21,1.5,1.5,4,27.2,20.31,4.9,16.4,59,4.9,28.8,7,19,1011,0.173,0.166,28.5,3.12
18-03-2017,26.3,33.7,19,0,0,0,26,25.9,6.49,11,44,6.49,31.3,8.2,2,1011.2,0.162,0.167,28.9,4.23
19-03-2017,27,34.3,20.6,0,0,0,27.1,25.54,6.37,12.2,43,6.37,32.4,7.7,12,1011.2,0.155,0.167,29.2,4.23
20-03-2017,27.1,33.8,22,0,0,0,26.7,25.97,6.74,11.2,40,6.74,32.8,9.2,11,1011.4,0.149,0.167,29.6,4.13
21-03-2017,27.2,34.2,20.5,0,0,0,26.6,26.07,6.66,10.1,37,6.66,28.8,8,1,1012.7,0.142,0.166,29.8,4.31
22-03-2017,27.4,34.7,19.6,0,0,0,26.8,26.35,6.78,9.8,35,6.78,27,7.9,0,1012.2,0.138,0.165,29.5,4.54
23-03-2017,27.9,35.8,20.2,0,0,0,27.8,26.33,6.77,11.5,41,6.77,28.1,8,5,1011,0.138,0.166,30,4.83
24-03-2017,29,36.5,21.5,0,0,0,29.1,25.22,6.7,12,39,6.7,26.6,7.8,3,1010.5,0.135,0.165,31.1,4.94
25-03-2017,29.6,36,22.5,0,0,0,29.7,23.7,6.14,12.1,36,6.14,27,6.6,11,1010.8,0.133,0.163,31.7,4.6
26-03-2017,29.8,37.6,22.7,0,0,0,30.2,23.7,6.43,13.1,39,6.43,29.5,7.2,11,1011,0.13,0.161,32.2,5.28
27-03-2017,30.1,37,23.2,0,0,0,30.2,23.75,6.76,12.9,38,6.76,29.5,8.5,16,1011.2,0.128,0.16,32.3,5
28-03-2017,30.5,37,24,0,0,0,30.4,23.5,6.6,12.1,34,6.6,24.5,7.6,8,1011.2,0.126,0.158,32.6,5.05
29-03-2017,30.3,37.7,23.2,0,0,0,31.1,24.5,6.6,14.2,42,6.6,28.4,7.6,6,1010.3,0.126,0.158,32.8,5.29
30-03-2017,30.7,36.6,24.2,0,0,0,31.5,22.73,6.08,14.4,39,6.08,33.8,7.3,10,1010.6,0.126,0.159,32.8,4.76
31-03-2017,31.1,38.8,24.4,0,0,0,31.6,26.18,7.43,13.7,39,7.43,33.1,8.9,4,1010.9,0.124,0.158,33.5,5.8
01-04-2017,31.4,37.4,25,0,0,0,31.7,22.98,6.67,14,38,6.67,36,9,16,1009.7,0.12,0.156,33.6,5.09
02-04-2017,30.7,37.5,24.8,0,0,0,31.7,22.25,6.27,14.9,41,6.27,34.2,7.7,16,1008.5,0.123,0.156,33.3,4.97
03-04-2017,30.1,37,23.9,0.3,0.3,1,31.3,23.22,6.3,15.6,43,6.3,34.6,7.6,19,1009.5,0.122,0.154,33.3,4.62
04-04-2017,29.9,36.5,23.8,0.4,0.4,1,31.9,23.19,6.06,17.5,51,6.06,32.8,7.8,13,1010,0.124,0.157,33.3,4.39
05-04-2017,30,36.5,24.3,1.5,1.5,1,32,21.11,5.95,18.6,53,5.95,35.6,9.6,25,1009.1,0.133,0.159,33.1,4.22
06-04-2017,30.7,37.4,24.4,0,0,0,32.2,25.23,6.57,15.8,45,6.57,27.4,7,11,1008,0.142,0.161,33.4,5.16
07-04-2017,30.3,35.8,25,0.4,0.4,1,32.2,19.63,5.35,17.9,51,5.35,30.6,7.7,15,1008.5,0.136,0.159,33.3,4.24
08-04-2017,30.5,36.3,24.7,0,0,0,32.5,23.89,6.19,17.3,48,6.19,31,7.1,9,1008.6,0.134,0.159,33.5,4.26
09-04-2017,31.2,38,25,0,0,0,32.6,23.37,6.37,15.8,43,6.37,26.3,7.3,10,1008.4,0.13,0.156,33.9,5.24
10-04-2017,31.2,37.7,24.6,0.5,0.5,1,32,22.91,6.37,14.7,40,6.37,31.3,7.5,10,1007.7,0.128,0.155,33.9,5.22
11-04-2017,30.6,38.1,22.4,0,0,0,29.1,27.76,8.09,6.7,27,8.09,35.6,9.7,0,1008.2,0.126,0.155,33.2,5.97
12-04-2017,29.1,37.9,20.8,0,0,0,27.6,28.3,7.5,5.7,28,7.5,28.1,7.8,0,1008.6,0.123,0.153,32,6.03
13-04-2017,30,38.5,20.8,0,0,0,28.8,27.86,7.58,7.5,29,7.58,28.8,8.2,0,1008.3,0.124,0.153,32.5,6.04
14-04-2017,30.1,37.4,22.3,0,0,0,29.7,25.11,6.8,10.7,33,6.8,29.2,7.5,18,1007.6,0.122,0.155,32.9,5.36
15-04-2017,31.3,38.5,24.4,0.1,0.1,1,31,26.18,7.47,11.4,32,7.47,29.2,9,3,1005.9,0.122,0.157,33.4,5.72
16-04-2017,31.9,40,23.6,0,0,0,30.8,26.69,7.79,8.9,28,7.79,29.2,9,2,1004.9,0.122,0.159,33.6,6.58
17-04-2017,32.3,40.5,25.5,0,0,0,30.3,27.39,8.92,6.7,23,8.92,39.2,11.6,4,1006.1,0.122,0.156,33.9,6.86
18-04-2017,32,39.7,23.9,0,0,0,31,26.53,7.99,9.3,28,7.99,28.4,9.4,4,1006.7,0.121,0.153,34.3,6.35
19-04-2017,31.4,38,24.2,0,0,0,32.1,21.41,6.11,14.4,41,6.11,25.9,7.8,21,1006.6,0.119,0.152,34.3,5.44
20-04-2017,32.3,39.7,24,0,0,0,32.7,23.95,6.37,12,33,6.37,29.2,6,17,1006,0.119,0.152,34.8,6.37
21-04-2017,32.3,39.2,25.5,0,0,0,31.5,27.07,8.09,9.9,28,8.09,35.6,9.4,9,1006.2,0.119,0.152,34.9,6.08
22-04-2017,32.1,38.8,26.3,0,0,0,30.7,26.89,8.6,9.1,25,8.6,34.6,11.5,6,1006.8,0.114,0.147,34.7,5.88
23-04-2017,32.2,38.5,25.8,0,0,0,30.7,27.36,8.48,8.2,24,8.48,36.4,10.7,1,1007.3,0.113,0.146,34.7,5.75
24-04-2017,31.9,38.8,26.5,0,0,0,30.5,27.43,8.5,8.6,25,8.5,34.6,10.8,1,1007.5,0.112,0.145,34.7,5.88
25-04-2017,31.2,38.4,23.8,0,0,0,30.2,27.02,7.8,9,27,7.8,35.3,8.8,9,1008.2,0.111,0.145,34.2,5.71
26-04-2017,31.8,38.5,24.6,0,0,0,30.8,26.52,7.39,8.4,25,7.39,31.7,7.5,33,1008,0.112,0.144,34.4,5.82
27-04-2017,31.6,37.5,24.6,0,0,0,30.9,20.52,6.28,10.5,29,6.28,27.4,7.6,27,1008.7,0.11,0.14,34.5,5.41
28-04-2017,30.4,36.9,23.8,1.6,1.6,2,30.3,23.21,6.76,12.7,36,6.76,36.4,9,27,1009,0.113,0.137,34.1,4.79
29-04-2017,30.2,37,24.9,0,0,0,30.1,23.67,6.78,12.6,36,6.78,36.7,8.6,28,1009.2,0.112,0.14,33.7,5.05
30-04-2017,29.7,36.5,24.5,0.3,0.3,1,30.3,24.53,6.12,13.2,39,6.12,32.4,5.6,21,1009.2,0.12,0.143,33.7,4.84
01-05-2017,29.3,35.8,23.6,2.2,2.2,1,30.1,23.67,6.18,14.4,43,6.18,37.1,7.6,18,1009.6,0.124,0.141,33.6,4.51
02-05-2017,29.5,35.9,23.1,0.3,0.3,1,30.9,24.86,6.56,16.4,49,6.56,29.9,8.6,15,1010.7,0.122,0.141,33.8,4.28
03-05-2017,30.7,36.3,25,0.2,0.2,1,32.3,23.61,6.57,17,47,6.57,30.6,8.7,24,1010.3,0.123,0.14,34.6,4.53
04-05-2017,31.4,38.7,25.2,0,0,0,32.4,23.53,6.44,14.7,40,6.44,35.3,6.9,21,1009.9,0.12,0.138,35.1,5.57
05-05-2017,32.1,38,25.9,0.1,0.1,1,32.8,22.63,6.39,14,36,6.39,25.2,6.7,31,1009.2,0.116,0.137,35.5,5.15
06-05-2017,31.5,38.1,25.8,0.5,0.5,3,32.8,23.31,6.68,16.5,42,6.68,47.5,8.8,43,1009.8,0.12,0.136,35.5,5.04
07-05-2017,30.4,36.5,25.4,0,0,0,32.4,23.01,6.14,17.7,48,6.14,31.7,7.5,54,1010.6,0.14,0.138,34.7,4.29
08-05-2017,31.1,37.8,25.1,0,0,0,33.2,24.32,5.98,16.7,46,5.98,31.3,5.2,54,1008.9,0.139,0.144,34.7,4.93
09-05-2017,31.4,38.7,25.6,0,0,0,33,24.43,6.28,15.7,42,6.28,34.9,5.5,40,1007.1,0.136,0.146,35.1,5.34
10-05-2017,30.4,36.9,24.9,0.2,0.2,1,32.6,23.67,6.13,17.4,48,6.13,25.9,7,24,1008.2,0.135,0.148,34.4,4.61
11-05-2017,30.2,35.8,25.3,1.4,1.4,1,32.7,21.57,5.65,18.5,52,5.65,31.3,7,34,1008.8,0.137,0.15,34.3,3.96
12-05-2017,30.6,36.3,25.9,0.1,0.1,1,33,22.2,6,18.7,51,6,31,8.1,32,1008.7,0.135,0.148,34.5,4.25
13-05-2017,32.1,38.2,25.6,0.1,0.1,1,34,24.72,6.66,16.8,43,6.66,28.8,7,14,1007.2,0.126,0.145,35.6,5.13
14-05-2017,32.1,38.7,26.5,0.5,0.5,2,34,22.44,6.35,17.3,43,6.35,33.1,7.5,36,1005.9,0.124,0.144,35.9,5.09
15-05-2017,33,39.1,27.7,0,0,0,34.1,23.47,7.74,17.4,41,7.74,43.6,13,56,1004.8,0.123,0.144,35.6,5.38
16-05-2017,33.8,40,28.2,0.1,0.1,1,34.7,24.04,7.62,16,37,7.62,36,11.1,46,1003.7,0.125,0.149,36.4,5.85
17-05-2017,33,38.9,28.6,0.1,0.1,1,33.3,23.03,7.84,15.3,36,7.84,39.6,12.2,24,1004.1,0.125,0.15,35.9,5.33
18-05-2017,33.2,39.2,28,0,0,0,33.5,24.04,7.79,14.6,35,7.79,38.9,11.2,21,1005,0.126,0.152,36.1,5.68
19-05-2017,33.5,39.9,27.9,0,0,0,33.2,24.01,7.86,12.6,30,7.86,38.5,10.6,16,1005.9,0.121,0.148,36.3,6.02
20-05-2017,33.6,40.1,27.4,0.2,0.2,1,33.1,26.16,8.14,11.7,28,8.14,38.2,10,11,1005,0.117,0.147,36.6,6.22
21-05-2017,33.9,40.2,26.3,0,0,0,33.5,25.76,7.62,10.9,27,7.62,31,8.1,27,1003.9,0.114,0.145,36.6,6.41
22-05-2017,33.5,38.8,28,0.1,0.1,1,33,23.24,7.69,12.2,29,7.69,33.8,10.6,28,1005,0.114,0.146,36.1,5.74
23-05-2017,33.7,39.9,28.1,0,0,0,32.7,23.44,8.06,11.3,27,8.06,39.6,11.3,13,1005,0.113,0.144,36.4,6.19
24-05-2017,34.2,40.7,27.8,0,0,0,34.1,24.43,7.72,12.5,29,7.72,30.6,9.2,47,1003.8,0.113,0.144,37.1,6.59
25-05-2017,33.6,39.8,28.7,0,0,0,35.2,23.01,6.56,16.2,37,6.56,28.1,6.6,62,1003.4,0.11,0.142,37.4,5.7
26-05-2017,33.3,39.3,28.5,0,0,0,34.7,21.89,6.34,16.3,37,6.34,50,7.2,90,1003.2,0.112,0.142,37.1,5.37
27-05-2017,32.7,38.7,28,4.5,4.5,1,34.2,22.6,7.19,18,43,7.19,44.3,11.9,69,1002.9,0.126,0.142,36.2,4.92
28-05-2017,31.5,37.7,26.4,3.1,3.1,4,33.2,18.13,5.85,18.4,47,5.85,52.9,10.5,77,1003,0.131,0.147,34.6,4.47
29-05-2017,31.9,37.9,27.5,0.1,0.1,1,32.6,24.92,8.14,17.6,44,8.14,46.8,16.3,43,1002.3,0.137,0.153,35,4.74
30-05-2017,31.5,37,27,0,0,0,31.8,26.72,8.85,17.9,46,8.85,51.1,20.2,17,1002.2,0.131,0.152,35.2,4.57
31-05-2017,31.5,36.3,26.5,0,0,0,33.1,24.43,7.48,18.9,49,7.48,36.4,14.5,23,1002.8,0.125,0.15,35.4,4.17
01-06-2017,31.7,36.5,27.2,0,0,0,34.2,22.55,6.47,19.7,50,6.47,32.8,10.3,46,1003.2,0.122,0.148,35.7,3.9
02-06-2017,32.3,36.5,28.2,0.6,0.6,2,34.8,21.23,6.01,19.3,47,6.01,34.6,8.1,28,1004,0.115,0.141,36.1,3.84
03-06-2017,31.9,37,25.4,5.1,5.1,3,34.6,22.5,6.45,20,51,6.45,40.7,10.8,41,1005.4,0.113,0.135,36.4,4.11
04-06-2017,29.7,34.8,25.3,1.8,1.8,4,32.9,18.33,5.08,21.8,64,5.08,40.7,11.6,87,1005.9,0.199,0.131,33.4,3.16
05-06-2017,30.7,36,25.3,4.1,4.1,4,33.3,21.87,6.41,21,58,6.41,42.1,14.1,50,1005.5,0.197,0.133,34,3.43
06-06-2017,28.9,33,24.6,3.5,3.5,9,31.7,19.11,5.18,21.9,68,5.18,46.1,14.5,99,1006.5,0.248,0.135,32.3,2.52
07-06-2017,27,31.3,24,12.5,12.5,15,29.3,18.21,4.67,21.8,75,4.67,46.1,17.7,93,1007.4,0.286,0.139,30.3,2.05
08-06-2017,26.4,31,23.4,6,6,8,28.4,13.69,3.82,21.4,75,3.82,47.5,18.1,97,1006.2,0.298,0.15,29,1.97
09-06-2017,27.2,30.5,24.4,7.6,7.6,5,29.7,14.52,4.02,21.7,72,4.02,45.4,15.5,96,1004.6,0.286,0.156,29.8,1.68
10-06-2017,27,31.1,24,3.6,3.6,7,30.1,16.34,4.12,22,75,4.12,36,13.4,100,1003.7,0.313,0.17,29.6,1.82
11-06-2017,26.7,31.5,23.9,5.1,5.1,9,29.9,15.02,3.76,22.1,77,3.76,36.4,12.5,100,1003.1,0.319,0.185,29.1,1.97
12-06-2017,26.3,29,23.7,2.8,2.8,7,28.8,14.01,3.66,21.8,76,3.66,49,16.3,100,1003.5,0.322,0.2,28.5,1.48
13-06-2017,25,27.8,23.7,15.4,15.4,14,27.9,9.23,2.37,22.1,84,2.37,38.5,13.7,99,1004.1,0.324,0.21,27.6,1.11
14-06-2017,26.2,30,23.6,5.3,5.3,11,29.8,14.91,3.38,22.8,82,3.38,34.6,12.4,99,1005.9,0.362,0.254,28.2,1.53
15-06-2017,25.8,30.6,24.2,24.3,24.3,15,29.6,13.35,3.01,23,85,3.01,36.4,11.9,98,1006.6,0.384,0.313,28.3,1.46
16-06-2017,24.9,28.1,23,18,18,16,28.2,7.72,1.92,22.1,85,1.92,28.4,11.4,94,1006.2,0.405,0.38,26.9,1.25
17-06-2017,25.7,29.5,23.2,10.4,10.4,9,29.2,13.54,3.08,22.4,83,3.08,28.8,11,79,1006,0.381,0.37,27.6,1.33
18-06-2017,26.6,29.7,24,10.8,10.8,9,30.5,16.02,3.67,22.8,80,3.67,34.2,11.1,78,1005.4,0.385,0.363,28.5,1.36
19-06-2017,25.8,29.8,23.8,8.5,8.5,15,29.2,14.18,3.24,22.7,84,3.24,37.8,13.7,94,1004.9,0.404,0.385,27.4,1.34
20-06-2017,26.3,29.4,23.8,4.6,4.6,2,28.5,16.19,4.06,21.6,76,4.06,46.1,16.7,90,1005.3,0.394,0.389,27.7,1.63
21-06-2017,27.2,31.2,24,1.1,1.1,3,29.5,22.62,5.48,21.1,70,5.48,43.6,16.2,90,1005.4,0.364,0.364,28.9,1.92
22-06-2017,27.5,30.8,24,0.1,0.1,1,29,20.93,5.72,20.2,65,5.72,47.5,18.5,74,1005.7,0.342,0.344,29.2,2.12
23-06-2017,27,29.5,24.5,2,2,4,29.2,19.52,4.88,21.3,71,4.88,49.3,16.7,87,1005.4,0.332,0.331,29.1,1.49
24-06-2017,27,30.6,24.4,2.1,2.1,8,29.1,19.48,4.96,21.3,71,4.96,47.9,17.8,89,1002.9,0.325,0.321,28.8,1.85
25-06-2017,26.6,30.1,24.1,6.3,6.3,8,29,16.31,4.25,21.4,74,4.25,46.4,16.4,99,1001.7,0.337,0.314,28.5,1.58
26-06-2017,25.1,27.5,23.1,5.4,5.4,20,27,8.91,2.62,21.7,82,2.62,54,19.2,98,1003.3,0.384,0.345,26.9,1.09
27-06-2017,25.5,28.8,22.8,6.9,6.9,15,27,10.57,3.25,21.1,77,3.25,51.5,19.8,93,1004.1,0.384,0.358,26.7,1.52
28-06-2017,24.7,26.6,22.6,2.8,2.8,14,25.8,7.07,2.54,21,80,2.54,54,22.4,99,1004.9,0.39,0.362,26.1,1
29-06-2017,26,29.9,22.9,0.7,0.7,6,27.2,14.17,4.06,21,75,4.06,58.3,22,86,1004.9,0.387,0.369,26.9,1.73
30-06-2017,26.8,29.7,23.9,6.7,6.7,2,27.9,16.36,4.82,20.8,70,4.82,58.3,22.2,97,1003.7,0.383,0.366,27.6,1.68
01-07-2017,26.3,28.9,23.9,0.4,0.4,2,27.6,10.66,3.72,20.6,71,3.72,50,20.2,100,1003.9,0.37,0.362,27.4,1.59
02-07-2017,26.4,28.9,23.6,1.2,1.2,2,27.6,10.26,3.67,20.6,71,3.67,56.9,20.3,100,1004.5,0.357,0.35,27.3,1.51
03-07-2017,26.9,29.9,23.8,0.4,0.4,1,28.4,13.45,4.31,20.6,69,4.31,49.7,19,100,1005.7,0.338,0.337,27.9,1.81
04-07-2017,26.9,30,23.2,0.4,0.4,2,28,17.74,5.09,20.1,67,5.09,55.8,20,95,1006,0.324,0.326,28.2,1.91
05-07-2017,26.8,30.8,23.8,0.5,0.5,4,28.2,19.26,5.19,20.2,68,5.19,53.6,18.5,99,1006,0.309,0.316,28.4,2.03
06-07-2017,25.5,29.4,23.5,3.8,3.8,8,27.9,11.2,3.13,21.3,78,3.13,46.4,14.8,98,1006.3,0.324,0.31,27.1,1.64
07-07-2017,26.2,30.1,23.9,1.5,1.5,4,28.4,18.18,4.55,20.7,72,4.55,42.8,15.4,94,1006.5,0.329,0.307,27.6,1.83
08-07-2017,26.4,30.5,23.6,0,0,0,28.6,19.16,4.72,20.8,72,4.72,45.4,15.3,88,1006.3,0.317,0.303,28,1.82
09-07-2017,26.4,29.6,23.5,4.2,4.2,7,29.1,17.9,4.28,21.4,74,4.28,37.8,13.3,87,1006.2,0.316,0.297,28.2,1.68
10-07-2017,26.1,30.7,23.5,11.9,11.9,8,29.6,18.1,4.01,22.1,79,4.01,38.5,12.3,99,1007.1,0.369,0.312,28,1.5
11-07-2017,25.7,28.1,24,6.1,6.1,12,28.2,11.16,3.04,21.3,77,3.04,42.5,13.7,100,1007.2,0.352,0.312,27.1,1.31
12-07-2017,26.3,29,23.7,0.2,0.2,2,27.6,14.96,4.3,20.2,70,4.3,56.5,18.5,99,1006.3,0.324,0.285,27.2,1.68
13-07-2017,25.4,27.6,23.5,3.1,3.1,7,26.6,11.46,3.56,20.2,73,3.56,56.2,18.8,100,1005.5,0.324,0.287,26.5,1.31
