time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),rain_sum (mm),precipitation_hours (h),apparent_temperature_mean (°C),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm),dew_point_2m_mean (°C),relative_humidity_2m_mean (%),et0_fao_evapotranspiration_sum (mm),wind_gusts_10m_max (km/h),wind_speed_10m_mean (km/h),cloud_cover_mean (%),pressure_msl_mean (hPa),soil_moisture_0_to_7cm_mean (m³/m³),soil_moisture_7_to_28cm_mean (m³/m³),soil_temperature_0_to_7cm_mean (°C),vapour_pressure_deficit_max (kPa)
26-06-2016,28.1,31.2,26.3,18.7,18.7,13,34.3,14.64,3.11,25.5,86,3.11,28.8,5.8,68,1002.4,0.353,0.31,30.2,1.33
27-06-2016,27.1,29.8,25.5,12.7,12.7,14,32.9,10.67,2.29,25.2,90,2.29,26.6,7.4,77,999.9,0.387,0.354,28.8,1.04
28-06-2016,28.3,31.4,25.6,2.8,2.8,7,33.9,17.6,3.85,25.3,84,3.85,28.8,10.1,70,999.2,0.379,0.364,29.6,1.3
29-06-2016,28.5,31.4,26.2,3.3,3.3,10,33.3,16.71,3.8,25.2,82,3.8,49,14.3,87,1000.4,0.372,0.356,29.7,1.42
30-06-2016,28.5,31.8,26.4,1.9,1.9,8,34.2,18.07,3.87,25.5,84,3.87,37.4,9.9,97,998.8,0.361,0.348,30,1.2
01-07-2016,28.2,31.4,26,9.7,9.7,8,34.5,14.15,3.01,25.7,87,3.01,24.1,6.2,98,996.7,0.372,0.348,29.8,1.17
02-07-2016,27.1,28.7,26.1,29.1,29.1,23,33.1,7.82,1.73,25.7,92,1.73,27,8,100,997.6,0.417,0.388,28.6,0.57
03-07-2016,27.3,30.1,26.4,10.3,10.3,21,32.5,8.18,1.86,25.7,91,1.86,43.6,13.9,100,999.6,0.42,0.409,28.1,0.92
04-07-2016,28,30.2,27,11.5,11.5,23,32.9,7.8,1.98,26.1,90,1.98,46.8,17.2,100,999.9,0.414,0.401,28,0.93
05-07-2016,27.7,29.1,27.1,13.8,13.8,18,33,6.98,1.7,26.1,91,1.7,40.7,15.3,100,999,0.421,0.409,27.9,0.76
06-07-2016,29.1,31.5,27.2,0.8,0.8,2,34.4,15.4,3.64,25.8,83,3.64,37.4,13.2,100,998.6,0.395,0.392,29.2,1.33
07-07-2016,29.1,32.7,26.9,10.7,10.7,4,34.7,17.76,4.06,25.3,81,4.06,33.1,9.3,99,998.4,0.387,0.379,29.8,1.91
08-07-2016,26.7,28.7,26.1,18.5,18.5,17,32,4.61,1.23,25.1,91,1.23,38.9,10.5,100,997.3,0.41,0.393,27.9,0.92
09-07-2016,27.4,28.9,26.2,0.2,0.2,2,31.5,7.43,2.31,24.2,83,2.31,44.6,14.9,100,996.2,0.402,0.4,27.7,1.02
10-07-2016,26.5,27.8,25.4,15.6,15.6,14,30.8,5.7,1.68,23.9,85,1.68,35.3,12.2,100,996,0.414,0.406,27,0.87
11-07-2016,27,28.1,26.2,3.7,3.7,14,32,6.51,1.7,24.4,86,1.7,25.2,9.1,92,996.9,0.405,0.398,27.3,0.72
12-07-2016,27.6,30.5,26,6.6,6.6,18,33.2,9.26,2.16,25.3,88,2.16,36.7,9,98,999.2,0.408,0.397,27.7,1.15
13-07-2016,29.1,31.8,26.5,0.2,0.2,2,34.6,18.64,4.25,24.9,79,4.25,29.5,8.9,99,1000.7,0.386,0.388,29.2,1.77
14-07-2016,29,31.8,26.4,10,10,13,35.2,15.6,3.5,26,84,3.5,36,8.4,97,1000.6,0.406,0.391,29.6,1.51
15-07-2016,28.3,31.1,26.8,10,10,21,34.7,7.95,1.93,26.2,89,1.93,33.1,8.1,100,1001.5,0.418,0.404,28.8,1.23
16-07-2016,27.3,29.2,25.9,17.1,17.1,19,33.3,7.2,1.63,25.7,91,1.63,32,8.5,100,1004.4,0.424,0.419,28,0.59
17-07-2016,28.1,31.3,26.5,11.1,11.1,16,34,16.15,3.32,26.1,89,3.32,36.4,11.3,92,1006.8,0.418,0.414,28.8,0.97
18-07-2016,28.2,32.6,26.6,8.8,8.8,13,34.5,16.1,3.5,25.6,87,3.5,28.8,7.2,94,1005.6,0.419,0.415,29.1,1.75
19-07-2016,28,31.2,26.1,11.4,11.4,13,33.9,13.15,2.93,25.3,86,2.93,29.9,7.6,92,1003.3,0.419,0.418,28.7,1.41
20-07-2016,28.4,32.2,25.7,7.5,7.5,10,34.7,20.43,4.32,25.2,84,4.32,26.6,5.5,76,1002.6,0.407,0.406,29.7,1.54
21-07-2016,28.1,31.2,25.9,3.4,3.4,7,34.5,14.73,3.2,25.7,87,3.2,23.8,5.9,98,1002.7,0.407,0.405,29.5,1.19
22-07-2016,27.3,29.8,25.4,11.3,11.3,13,33,13.22,2.74,25.4,89,2.74,31.7,8.8,96,1002.9,0.415,0.41,28.8,0.86
23-07-2016,26.8,29.1,25.2,12.6,12.6,12,31.9,13.86,2.86,24.6,88,2.86,32,9.8,93,1003.8,0.418,0.415,28.4,0.85
24-07-2016,27,29.9,25.3,12.8,12.8,10,32.5,14.35,2.97,24.9,89,2.97,29.9,8.3,99,1004,0.418,0.418,28.4,1.12
25-07-2016,26.9,30,25.5,14.3,14.3,15,31.8,14.93,3.08,24.9,89,3.08,36.7,12.8,99,1005.4,0.419,0.418,28.3,0.95
26-07-2016,25.7,26.9,24.9,15.2,15.2,20,30.7,5.63,1.24,24.6,94,1.24,29.5,10.6,100,1006.8,0.427,0.426,26.9,0.39
27-07-2016,26.5,28.5,24.5,4.6,4.6,10,31.4,8.97,2.09,24.1,87,2.09,23.4,8.8,95,1007.4,0.419,0.421,27.1,0.85
28-07-2016,28.3,31.9,25.1,0.3,0.3,1,33.9,21.95,4.71,24.7,82,4.71,28.4,8.3,70,1005.7,0.402,0.408,29,1.53
29-07-2016,28.7,32.4,25.9,5.7,5.7,9,35,19.13,4.12,25.4,83,4.12,24.1,6.1,98,1003.6,0.401,0.4,29.9,1.69
30-07-2016,27.8,31.8,25.8,14.4,14.4,13,34.3,15.43,3.31,25.3,87,3.31,19.8,3.6,99,1002.8,0.411,0.41,29.6,1.44
31-07-2016,27.1,30.8,25.1,19.8,19.8,12,33.1,13.78,2.94,25.1,89,2.94,24.8,5.2,99,1002,0.422,0.423,28.8,1.17
01-08-2016,27,31,25.2,28.1,28.1,15,32.7,11.86,2.56,25,89,2.56,28.1,7.2,100,999.1,0.423,0.424,28.2,1.27
02-08-2016,25.8,27,24.8,21.4,21.4,24,31.3,5.13,1.19,24.6,93,1.19,22,6.2,100,996.4,0.428,0.429,26.9,0.48
03-08-2016,26,27.3,25,13.8,13.8,22,31.7,6.71,1.48,24.8,93,1.48,24.8,6.4,100,996.1,0.427,0.428,26.8,0.55
04-08-2016,26.1,26.9,25.5,24.7,24.7,22,31.8,3.07,0.81,25,94,0.81,23.4,7,100,996.2,0.427,0.428,26.6,0.33
05-08-2016,26.1,27,25.2,25.7,25.7,23,31.1,3.65,0.97,24.8,93,0.97,35.6,11.8,100,997.9,0.427,0.427,26.4,0.45
06-08-2016,27.5,30.2,26,6.1,6.1,13,32.5,10.62,2.45,25.3,88,2.45,42.5,13.9,100,999.3,0.423,0.425,27.5,1.13
07-08-2016,27,27.9,26.2,28.9,28.9,20,32.3,5.32,1.33,25.5,91,1.33,42.1,11.6,100,1001,0.426,0.427,27.1,0.51
08-08-2016,27.6,29.6,26.3,14.8,14.8,21,33.4,7.59,1.81,25.5,89,1.81,33.5,8.3,100,1002.2,0.426,0.427,27.4,0.92
09-08-2016,26.7,27.8,25.8,55,55,18,31.8,4.06,1.13,25.1,91,1.13,39.2,11.6,100,1001.3,0.426,0.428,26.9,0.48
10-08-2016,26.1,27,25.4,34.9,34.9,24,31.1,3.88,1,24.8,93,1,33.1,11.1,100,1001.9,0.428,0.428,26.4,0.4
11-08-2016,26.4,28.1,24.9,12.3,12.3,17,31,5.29,1.38,24.5,89,1.38,33.8,12.4,100,1002.7,0.425,0.426,26.3,0.6
12-08-2016,27.4,29.9,25.3,8.8,8.8,16,32.3,10.66,2.46,24.9,87,2.46,38.5,11.6,97,1002.2,0.424,0.425,27.3,1.13
13-08-2016,29,31.8,26.4,1.3,1.3,2,34.4,16.42,3.8,25.1,80,3.8,32,10,85,1001.3,0.41,0.415,28.8,1.65
14-08-2016,28.2,32,26.3,5.9,5.9,9,34,12.86,2.93,25.2,84,2.93,34.2,7.9,94,1000.2,0.41,0.409,28.8,1.52
15-08-2016,27.2,29.1,26,20.2,20.2,24,32.9,8.71,2,25.1,89,2,30.2,8.4,100,998.2,0.428,0.427,27.9,0.92
16-08-2016,26.1,27.7,25.2,17.5,17.5,21,30.5,6.01,1.49,24.4,90,1.49,38.2,12.7,100,996,0.426,0.428,26.7,0.63
17-08-2016,26.5,28.7,24.9,8.9,8.9,15,29.8,8.94,2.43,23.5,84,2.43,47.2,17.4,100,995.4,0.423,0.425,26.7,0.95
18-08-2016,27.9,30.9,25.4,2.6,2.6,8,31.9,14.57,3.59,23.4,77,3.59,48.2,11.7,99,998.4,0.41,0.414,27.6,1.68
19-08-2016,29.3,32.8,26.7,0.1,0.1,1,34.6,20.28,4.63,24.3,76,4.63,27,8.5,65,1001.1,0.391,0.401,29.2,2.24
20-08-2016,29.3,33.1,26.6,0.4,0.4,2,35.7,20.77,4.57,25.4,81,4.57,24.1,5.9,89,1002.2,0.378,0.389,30,1.94
21-08-2016,28.8,32.1,26.3,0,0,0,34.4,14.15,3.35,24.8,80,3.35,33.8,7.9,98,1002.7,0.369,0.38,29.2,1.95
22-08-2016,27.6,30.1,25.7,5.5,5.5,10,33.3,8.31,2.03,25.2,87,2.03,29.2,8.3,98,1004,0.395,0.386,28.3,1.07
23-08-2016,27.5,30.7,25.3,15.3,15.3,18,33.9,16.53,3.43,25.5,90,3.43,25.2,5.3,66,1004.3,0.416,0.406,28.8,1.09
24-08-2016,27.8,31.9,25.5,16.5,16.5,10,34.7,14.64,3.15,25.7,89,3.15,21.2,2.6,77,1003.4,0.418,0.418,29.2,1.44
25-08-2016,27.8,31.8,25.8,24.1,24.1,16,34.5,15.58,3.28,25.7,89,3.28,23,3.6,89,1003.7,0.423,0.423,29.4,1.43
26-08-2016,27.3,30.7,25.2,13,13,13,33.4,13.9,2.94,25.3,89,2.94,29.2,6.1,98,1004.4,0.422,0.424,28.9,1.26
27-08-2016,27.5,31.7,24.8,5.7,5.7,11,33,16.62,3.5,24.8,86,3.5,26.6,7.3,73,1005.7,0.42,0.422,28.8,1.4
28-08-2016,28.3,32.1,25.5,1.4,1.4,6,34.4,17.8,3.79,25.3,84,3.79,26.3,6.3,58,1006,0.41,0.415,29.3,1.58
29-08-2016,28.5,32.3,26.1,8,8,9,35.1,18.03,3.82,25.5,84,3.82,23,4.4,76,1004.2,0.408,0.409,29.8,1.56
30-08-2016,28.1,32.3,25.8,8.7,8.7,9,34.2,17.65,3.74,25.3,85,3.74,27,6.6,53,1003.1,0.414,0.414,29.6,1.55
31-08-2016,27.2,29,25.8,3.5,3.5,9,33.1,9.64,2.08,25.3,89,2.08,27.7,7.4,98,1003.8,0.415,0.415,28.5,0.74
01-09-2016,27.6,29.4,26.3,4.1,4.1,7,33.3,10.63,2.32,25.5,88,2.32,29.2,9.3,99,1003.8,0.413,0.414,28.3,0.79
02-09-2016,28.2,31.2,26.2,4.3,4.3,8,34.1,13.51,2.99,25.4,85,2.99,29.9,8.3,98,1002.4,0.41,0.411,28.9,1.35
03-09-2016,26.6,28.5,25.7,16.7,16.7,24,32.1,7.73,1.7,25.1,92,1.7,28.1,9.4,100,1001.7,0.427,0.425,27.6,0.64
04-09-2016,26.1,27.2,25.1,34.8,34.8,23,30.9,6.02,1.36,24.8,93,1.36,29.5,11.9,99,1003,0.428,0.429,26.8,0.39
05-09-2016,25.9,27.7,25,20.5,20.5,19,30.3,7.72,1.78,24,89,1.78,36.4,12.2,100,1003.4,0.425,0.427,26.4,0.72
06-09-2016,27.1,29.5,25.8,0,0,0,31.4,10.17,2.55,23.5,81,2.55,32,10.6,91,1003.8,0.409,0.415,27.1,1.19
07-09-2016,28,31.2,25.5,0.1,0.1,1,32.4,17.02,3.92,23.4,76,3.92,36.7,9.7,80,1003,0.394,0.402,28.2,1.64
08-09-2016,27.4,29.3,26.2,0.2,0.2,1,32,10.51,2.57,23.6,80,2.57,32.8,8.6,86,1003.6,0.384,0.394,27.9,1.26
09-09-2016,27.2,29.7,25.7,3.9,3.9,9,33.1,11.06,2.41,24.8,87,2.41,21.6,4.7,80,1004.6,0.39,0.39,28,0.96
10-09-2016,27.2,30.6,25.4,9.4,9.4,10,33.3,13.76,2.9,25.1,89,2.9,23.4,4.8,89,1004.1,0.411,0.403,28.4,1.16
11-09-2016,26.9,30.4,25.3,14.5,14.5,9,32.7,12.95,2.72,25,90,2.72,23,6.4,94,1003.3,0.415,0.415,28.2,1.15
12-09-2016,26.8,29.2,25.1,8,8,8,32.4,10.08,2.18,24.9,90,2.18,24.5,7.5,99,1003.8,0.418,0.42,27.7,0.84
13-09-2016,26.4,29.3,24.9,18,18,13,31.7,10.16,2.17,24.6,90,2.17,30.2,8.4,97,1005,0.422,0.423,27.4,0.87
14-09-2016,26.8,30.6,24.8,8.1,8.1,14,32.1,15.52,3.23,24.6,88,3.23,32.4,8.5,91,1005.6,0.422,0.423,27.9,1.23
15-09-2016,26.6,29.6,24.6,10.7,10.7,11,31.9,12.95,2.72,24.5,89,2.72,27.4,8,68,1005.2,0.42,0.423,27.7,0.93
16-09-2016,27.2,30.8,25.5,10.8,10.8,7,33,14.79,3.06,25.1,89,3.06,27,7.1,69,1004.8,0.418,0.421,28.2,1.14
17-09-2016,27.1,30.1,25.7,6.2,6.2,7,32.7,13.07,2.74,24.9,88,2.74,24.5,8,89,1004.5,0.417,0.42,28.1,0.87
18-09-2016,27.1,31.2,25.5,8.2,8.2,7,33,15.2,3.15,25,89,3.15,24.5,6.8,83,1005.5,0.416,0.418,28.3,1.3
19-09-2016,27.7,31.2,25.2,4.5,4.5,6,33.7,17.52,3.66,25,86,3.66,24.5,5.3,88,1004.8,0.413,0.416,28.9,1.43
20-09-2016,28.2,31.9,25.1,0.9,0.9,2,34.2,18.31,3.93,25.2,84,3.93,25.9,6.5,76,1004.3,0.404,0.409,29.1,1.4
21-09-2016,26.8,29.1,24.9,10.6,10.6,15,32.1,12.73,2.64,24.8,89,2.64,36.4,9.2,97,1006,0.412,0.409,28.1,0.98
22-09-2016,26.6,28.9,25,5.1,5.1,14,31.7,11.75,2.49,24.5,89,2.49,30.2,9.3,98,1006.1,0.416,0.415,27.6,0.88
23-09-2016,26,28.8,24.6,11.7,11.7,17,31.5,8.91,1.91,24.5,91,1.91,25.2,6.6,100,1004.3,0.424,0.424,27.1,0.81
24-09-2016,26.4,29.2,24.6,9.6,9.6,10,31.5,12.71,2.64,24.5,89,2.64,33.1,9,96,1003.3,0.421,0.422,27.4,0.9
25-09-2016,26.9,29.6,25.4,5.8,5.8,9,31.9,13.21,2.79,24.6,87,2.79,35.3,9.9,98,1004.1,0.416,0.418,27.6,1.03
26-09-2016,26.9,29.4,25.4,6.9,6.9,10,32.4,12.83,2.67,24.9,89,2.67,30.2,8.7,89,1005.7,0.414,0.416,27.9,0.89
27-09-2016,26.4,28.7,25.1,15.4,15.4,13,32,10.03,2.11,24.8,91,2.11,25.9,7.2,94,1006.1,0.42,0.421,27.3,0.78
28-09-2016,26.3,29.2,25,9.6,9.6,11,32,10.23,2.13,24.9,92,2.13,25.6,6.9,97,1005,0.42,0.422,27.3,0.73
29-09-2016,25.6,27.4,24.4,26.2,26.2,19,31.2,6.21,1.35,24.6,94,1.35,24.8,6.2,96,1004.1,0.427,0.427,26.7,0.59
30-09-2016,26.1,28.6,24.6,11,11,11,31.5,10.77,2.24,24.6,91,2.24,29.5,7.4,80,1003.9,0.422,0.423,27,0.78
01-10-2016,26.2,29.6,24.6,7.8,7.8,10,31.5,13.51,2.73,24.6,91,2.73,30.6,8,75,1006.2,0.421,0.422,27.4,1.07
02-10-2016,26.9,30.6,24.1,2.9,2.9,9,32.8,15.17,3.12,24.7,89,3.12,22.3,5.2,83,1008.3,0.415,0.418,27.9,1.19
03-10-2016,27.4,31.1,25,3.6,3.6,3,33.4,16.86,3.5,24.7,86,3.5,23,4,79,1007.4,0.408,0.41,28.5,1.32
04-10-2016,27.8,32.5,24.8,2.6,2.6,5,34.1,17.47,3.67,25.1,86,3.67,19.1,4.9,60,1006,0.403,0.405,28.8,1.75
05-10-2016,27.3,32.2,24.9,23.8,23.8,17,33.4,17.72,3.68,25.1,88,3.68,24.5,6.4,87,1005.1,0.423,0.422,28.8,1.44
06-10-2016,26.4,30.7,24.2,6.8,6.8,8,32.1,13.01,2.7,24.4,89,2.7,25.9,5.6,95,1005.1,0.421,0.423,27.9,1.12
07-10-2016,26.2,28.6,24.6,10.3,10.3,20,31.6,7.79,1.69,24.5,91,1.69,20.9,6.7,97,1005.3,0.423,0.424,27.3,0.74
08-10-2016,26.8,30.3,25,4.1,4.1,8,32.6,13.14,2.71,24.8,89,2.71,23.8,5.3,97,1005.7,0.416,0.419,27.8,1.11
09-10-2016,26.7,30.1,24.4,3.9,3.9,10,32.8,12.86,2.64,25.1,91,2.64,22,4.8,92,1004.5,0.413,0.415,27.8,0.91
10-10-2016,26.2,29.4,24.5,15.7,15.7,15,32,9.62,2.04,24.6,92,2.04,16.2,4.3,100,1003.7,0.42,0.42,27.5,0.94
11-10-2016,27.5,31,24.9,0.2,0.2,1,33.2,15.92,3.36,24.7,85,3.36,28.8,6.8,87,1004.1,0.41,0.416,28,1.36
12-10-2016,27.8,32.3,24.6,0,0,0,32.2,18.37,4.08,22.7,75,4.08,22,7.4,87,1005.7,0.394,0.403,27.9,2.28
13-10-2016,27.3,32.5,21.8,0,0,0,31.2,21.36,4.55,21,71,4.55,17.3,5.2,72,1007.9,0.379,0.39,27.3,2.76
14-10-2016,26.9,31.1,22.3,0,0,0,31.3,18.45,3.9,21.9,76,3.9,15.1,4.3,93,1008.9,0.367,0.38,27.2,2.22
15-10-2016,26.5,31.2,22,0,0,0,30.6,20.23,4.25,21.3,76,4.25,18,5.2,28,1009.4,0.356,0.371,27.1,2.45
16-10-2016,26.3,30.9,21.6,0,0,0,30.5,19.54,4.1,21.7,77,4.1,19.4,5.4,9,1009.9,0.346,0.362,27.1,2.13
17-10-2016,26.9,31.1,21.9,0,0,0,31.2,18.85,3.94,21.7,75,3.94,20.2,4.6,18,1008.8,0.336,0.355,27.2,2.09
18-10-2016,27.2,31.1,23.2,0,0,0,31.4,18.59,3.98,22.1,75,3.98,22.3,6.4,28,1007.9,0.327,0.347,27.3,2.01
19-10-2016,27.1,30.7,22.7,0,0,0,31.2,18.92,4.04,21.7,74,4.04,24.1,5.8,12,1007.1,0.319,0.34,27.2,1.97
20-10-2016,26.6,31.4,21.7,0,0,0,30.4,20.84,4.38,20.8,73,4.38,19.4,5.6,5,1006.3,0.31,0.333,27,2.5
21-10-2016,26.5,31.3,21.3,0,0,0,30,20.69,4.38,20.3,72,4.38,20.5,5.7,22,1007.2,0.3,0.326,26.7,2.54
22-10-2016,25.6,30.8,20.6,0,0,0,28.8,16.67,3.57,20.1,73,3.57,24.8,6,97,1008.4,0.292,0.32,26,2.22
23-10-2016,26,30.9,21.7,0,0,0,28.7,17.69,3.98,19.6,70,3.98,21.2,7.4,99,1008.2,0.285,0.315,26.2,2.53
24-10-2016,25.4,31.2,20.6,0,0,0,27.3,19.04,4.39,18.1,66,4.39,23.4,8.1,73,1007.3,0.277,0.309,25.8,2.62
25-10-2016,25.1,30.3,20.6,0,0,0,27,19.92,4.43,17.7,65,4.43,28.8,8.2,76,1007,0.267,0.302,25.5,2.5
26-10-2016,25.6,31,20.1,1.6,1.6,2,28.2,17.76,4.19,20,73,4.19,32.8,11,90,1008.5,0.26,0.296,25.8,2.19
27-10-2016,25.8,29,23.6,4.1,4.1,13,30.3,12.54,2.62,23.3,87,2.62,29.5,8.9,68,1010.9,0.301,0.295,26.5,1.16
28-10-2016,26.3,29.8,23.5,0.1,0.1,1,31.3,15.47,3.16,23.3,85,3.16,17.6,4.7,41,1010.8,0.307,0.296,27.3,1.49
29-10-2016,26.2,29.9,23.5,1.4,1.4,4,30.8,15.25,3.18,23.1,84,3.18,29.5,6.9,29,1010.9,0.3,0.296,27.2,1.33
30-10-2016,26.2,30.3,23.2,0,0,0,29.6,17.83,3.87,21.3,76,3.87,34.9,8.9,18,1012,0.291,0.294,26.9,1.92
31-10-2016,26,30.6,21.7,0,0,0,29.5,18.1,3.86,21.3,77,3.86,34.9,8.3,10,1013.6,0.275,0.29,26.6,1.89
01-11-2016,25.9,29.5,23.3,0.8,0.8,3,30.2,15.52,3.21,23,85,3.21,34.2,8.5,31,1012.8,0.269,0.287,26.8,1.32
02-11-2016,26.4,30.6,23.2,0,0,0,30.3,16.79,3.66,22,78,3.66,32.4,7.8,51,1012.7,0.264,0.284,27,1.88
03-11-2016,25.3,29.5,23.6,9.1,9.1,6,29.1,12.54,2.68,22.4,85,2.68,36.4,9,91,1012.7,0.301,0.282,26.4,1.4
04-11-2016,23.5,24.3,22.8,47.6,47.6,23,26.4,2.7,0.75,22.3,93,0.75,31.7,14.5,100,1009.8,0.408,0.351,24.5,0.25
05-11-2016,24.3,27.4,21.9,14.9,14.9,9,26.4,12.06,2.64,20.9,82,2.64,50.4,15.4,76,1006.7,0.415,0.416,24.8,1.26
06-11-2016,24.3,29.5,19.5,0,0,0,26.7,18.6,4.05,19,74,4.05,27,8.5,22,1008.8,0.388,0.395,24.9,1.98
07-11-2016,23.4,28.6,19.2,0,0,0,24.4,19.57,4.28,16,65,4.28,26.6,8.9,2,1011.1,0.37,0.38,24.2,2.2
08-11-2016,22.5,28.5,16.9,0,0,0,23.6,19.75,4.03,15.5,68,4.03,22.3,6.9,0,1012.3,0.355,0.367,23.2,2.44
09-11-2016,23.2,28.3,17.2,0,0,0,25.2,19.15,3.74,16.6,69,3.74,12.6,3.9,0,1013.2,0.344,0.357,23.2,2.15
10-11-2016,22.5,28.4,17.2,0,0,0,24.1,19.15,3.73,16.5,72,3.73,17.3,6.1,0,1012.6,0.334,0.348,23.1,2.27
11-11-2016,22.6,28.3,17.6,0,0,0,24.9,18.8,3.61,17.6,76,3.61,13.7,5,6,1013,0.324,0.34,23.3,2.04
12-11-2016,23.1,28.5,17.7,0,0,0,25.7,18.41,3.64,18.6,78,3.64,17.6,5.6,3,1014.3,0.315,0.333,23.7,1.9
13-11-2016,23.9,28.8,18.7,0,0,0,26.7,17.8,3.58,19.3,78,3.58,19.8,5.6,2,1015.2,0.306,0.326,24.4,1.81
14-11-2016,24.5,29.4,19.9,0,0,0,27.8,16.36,3.37,20,78,3.37,17.6,5.2,21,1014.2,0.298,0.32,25,1.86
15-11-2016,24.4,29,20.3,0,0,0,27.5,15.79,3.28,19.8,77,3.28,19.1,5.2,31,1013.9,0.29,0.313,25,1.84
16-11-2016,23.3,27.9,19.3,0,0,0,25.1,17.22,3.63,17.6,72,3.63,29.2,7.3,42,1014.5,0.282,0.308,24.2,1.97
17-11-2016,22,27.6,16.8,0,0,0,23,18.61,3.8,15.5,69,3.8,26.6,7.6,0,1014.8,0.274,0.302,22.8,2.15
18-11-2016,21.4,27.4,15.4,0,0,0,22.5,18.69,3.65,15.4,71,3.65,22.3,6.2,0,1013.3,0.266,0.296,22.1,2.03
19-11-2016,21.2,27.4,15.4,0,0,0,22.4,18.05,3.49,15.9,75,3.49,19.8,6.3,35,1012.2,0.26,0.291,22,1.96
20-11-2016,22,28.1,16.6,0,0,0,23.8,18.14,3.56,17.1,76,3.56,19.8,6.4,10,1012.6,0.254,0.286,22.5,2.01
21-11-2016,22.5,28.2,16.5,0,0,0,24.5,17.96,3.47,17.4,76,3.47,15.5,5.3,4,1012.3,0.247,0.282,22.8,2.03
22-11-2016,21.9,28.2,16,0,0,0,23.3,18.14,3.58,16.4,74,3.58,21.2,7,0,1011.8,0.241,0.278,22.6,2.14
23-11-2016,21.7,28,15.9,0,0,0,23.3,17.85,3.46,16.4,75,3.46,16.6,5.9,2,1012.2,0.235,0.273,22.4,2.17
24-11-2016,22.7,28.2,16.9,0,0,0,24.5,17.78,3.41,16.6,71,3.41,15.1,4.4,0,1012.6,0.23,0.269,22.6,2.14
25-11-2016,22.4,28.5,15.6,0,0,0,23.7,18.01,3.6,16,70,3.6,19.4,6,0,1011.7,0.224,0.265,22.4,2.3
26-11-2016,21.8,29,15,0,0,0,22.9,17.97,3.63,15.7,72,3.63,18.4,7,0,1011.5,0.219,0.262,22.2,2.35
27-11-2016,22,29.5,15.6,0,0,0,22.9,17.81,3.82,15.7,71,3.82,24.1,8.1,0,1010.9,0.213,0.258,22.3,2.5
28-11-2016,22.6,28.7,16.3,0,0,0,24.5,17.34,3.5,17.1,74,3.5,19.4,5.6,8,1011.8,0.208,0.254,22.6,2.12
29-11-2016,22.8,28.6,17.5,0,0,0,25.3,17.34,3.38,18.2,78,3.38,16.2,4.8,10,1013.4,0.204,0.251,23.1,2.09
30-11-2016,22.6,27.9,17.8,0,0,0,25.1,16.05,3.22,18.6,81,3.22,19.8,5.5,44,1014.9,0.2,0.248,23.6,1.85
01-12-2016,22.5,28.3,17.9,0,0,0,24.7,15.43,3.16,18.5,81,3.16,26.6,7.4,84,1014.8,0.196,0.245,23.5,1.97
02-12-2016,23.5,28.8,19.7,0,0,0,25.7,15.65,3.37,18.8,77,3.37,27.4,8.6,71,1014.8,0.192,0.243,24.3,1.83
03-12-2016,23.5,28.8,20,0,0,0,25.3,12.38,2.93,18.5,75,2.93,29.9,9.5,12,1016.1,0.189,0.24,24,1.94
04-12-2016,23.3,28.8,19,0,0,0,24.8,17.23,3.7,17,71,3.7,28.4,7.6,7,1016.4,0.185,0.237,24,2.34
05-12-2016,21.9,27.7,17.6,0,0,0,22.7,17.34,3.62,15.5,70,3.62,30.2,8.4,0,1015.2,0.18,0.234,23,2.12
06-12-2016,21.1,27.4,16.6,0,0,0,21.3,17.63,3.66,14.5,69,3.66,32.4,9.4,0,1015.2,0.176,0.232,22.2,2.15
07-12-2016,21,28.2,15.5,0,0,0,21.3,17.44,3.64,14.2,69,3.64,30.6,8.6,0,1014.2,0.173,0.229,21.8,2.42
08-12-2016,20.8,27.6,15.6,0,0,0,21.3,17.41,3.49,14.3,69,3.49,26.3,7.2,0,1013.1,0.169,0.226,21.8,2.2
09-12-2016,20.8,27,15.4,0,0,0,21.2,17.28,3.52,14.4,69,3.52,29.2,8.1,69,1011.5,0.166,0.224,21.9,1.98
10-12-2016,20.8,26.6,16.4,0,0,0,20.2,17.28,3.88,12.1,59,3.88,28.4,9.8,62,1011.5,0.163,0.221,21.8,2.18
11-12-2016,21.3,26.1,17.4,0,0,0,20.9,13.45,3.26,12.6,59,3.26,30.2,8.8,91,1011.4,0.16,0.219,22.1,1.98
12-12-2016,21.9,28.2,17.7,0,0,0,21.9,16.72,3.74,13.7,62,3.74,27,8.6,27,1011.9,0.158,0.217,22.6,2.34
13-12-2016,21.6,27.5,16.3,0,0,0,22.4,16.42,3.37,15.6,71,3.37,30.2,7.7,5,1012.9,0.155,0.215,22.7,2
14-12-2016,21.9,27.3,16.9,0,0,0,23.1,15.86,3.21,15.9,71,3.21,27.4,6.5,5,1014,0.153,0.213,23,1.93
15-12-2016,21.2,27.5,16.6,0,0,0,21.4,16.95,3.56,13.3,65,3.56,24.8,7.4,0,1014.8,0.151,0.211,22.5,2.53
16-12-2016,20.7,26.9,13.9,0,0,0,20.6,17.29,3.51,12,61,3.51,22.7,6.1,0,1015.7,0.149,0.208,21.5,2.29
